time (days since 1610-01-01),irradiance (W/m^2),uncertainty (W/m^2)
99360.0,1360.78759765625,0.4894365966320038
99391.0,1360.7861328125,0.5602162480354309
99419.0,1360.6796875,0.5955523252487183
99450.0,1360.348876953125,0.7054582238197327
99480.0,1360.2493896484375,0.6216161847114563
99511.0,1360.5247802734375,0.49746471643447876
99541.0,1360.6456298828125,0.48585420846939087
99572.0,1360.516357421875,0.4942012429237366
99603.0,1360.42431640625,0.5398586392402649
99633.0,1360.274169921875,0.5975289940834045
99664.0,1360.1259765625,0.694537341594696
99694.0,1360.8045654296875,0.48201605677604675
99725.0,1360.538330078125,0.5561780333518982
99756.0,1360.52880859375,0.5344015955924988
99784.0,1360.5992431640625,0.5122940540313721
99815.0,1360.4302978515625,0.6170288324356079
99845.0,1360.7879638671875,0.478427916765213
99876.0,1360.2403564453125,0.6355199813842773
99906.0,1360.04296875,0.716821551322937
99937.0,1360.7186279296875,0.5316823720932007
99968.0,1360.47314453125,0.6179618835449219
99998.0,1360.34033203125,0.7005883455276489
100029.0,1360.5245361328125,0.7427063584327698
100059.0,1360.6680908203125,0.6992976069450378
100090.0,1360.6734619140625,0.7527274489402771
100121.0,1360.715576171875,0.7429681420326233
100150.0,1360.7926025390625,0.7159222960472107
100181.0,1360.4742431640625,0.711611807346344
100211.0,1360.6541748046875,0.658543586730957
100242.0,1360.9228515625,0.5654260516166687
100272.0,1360.7713623046875,0.5551667213439941
100303.0,1360.6966552734375,0.569175124168396
100334.0,1360.5106201171875,0.6197364330291748
100364.0,1360.4432373046875,0.589198648929596
100395.0,1360.6728515625,0.5083994269371033
100425.0,1360.4947509765625,0.5826822519302368
100456.0,1360.723388671875,0.5425647497177124
100487.0,1360.5299072265625,0.6373327374458313
100515.0,1360.5394287109375,0.5670246481895447
100546.0,1360.4903564453125,0.5834179520606995
100576.0,1360.6573486328125,0.6586982607841492
100607.0,1360.239501953125,0.7407435178756714
100637.0,1360.5228271484375,0.6464695930480957
100668.0,1360.6273193359375,0.5601555705070496
100699.0,1360.521728515625,0.5493404269218445
100729.0,1360.4588623046875,0.5460872054100037
100760.0,1360.522216796875,0.5059176087379456
100790.0,1360.5418701171875,0.4609687030315399
100821.0,1360.33154296875,0.4986026883125305
100852.0,1360.489990234375,0.4804346263408661
100880.0,1360.2596435546875,0.6041197776794434
100911.0,1360.47412109375,0.5435541272163391
100941.0,1360.2901611328125,0.5259215235710144
100972.0,1360.4466552734375,0.49134668707847595
101002.0,1360.353515625,0.4954063594341278
101033.0,1360.47998046875,0.44696658849716187
101064.0,1360.398681640625,0.4555087685585022
101094.0,1360.3441162109375,0.41195958852767944
101125.0,1360.2872314453125,0.3888421356678009
101155.0,1360.2552490234375,0.4312247931957245
101186.0,1360.347412109375,0.4258705675601959
101217.0,1360.3851318359375,0.43048954010009766
101245.0,1360.34130859375,0.41251829266548157
101276.0,1360.33203125,0.4176918864250183
101306.0,1360.3162841796875,0.4641641080379486
101337.0,1360.332275390625,0.4780077040195465
101367.0,1360.336669921875,0.4866466224193573
101398.0,1360.3802490234375,0.46370670199394226
101429.0,1360.260986328125,0.43508049845695496
101459.0,1360.2957763671875,0.42567214369773865
101490.0,1360.3145751953125,0.4253092408180237
101520.0,1360.0814208984375,0.4995940625667572
101551.0,1360.3388671875,0.4521367847919464
101582.0,1360.2620849609375,0.43008503317832947
101611.0,1360.25244140625,0.4279189109802246
101642.0,1360.2998046875,0.4207783043384552
101672.0,1360.189208984375,0.4349461495876312
101703.0,1360.2734375,0.4202752113342285
101733.0,1360.2745361328125,0.4157499074935913
101764.0,1360.286376953125,0.4252431392669678
101795.0,1360.283203125,0.4395022988319397
101825.0,1360.276611328125,0.41397759318351746
101856.0,1360.1715087890625,0.44998762011528015
101886.0,1360.24755859375,0.4270775020122528
101917.0,1360.2379150390625,0.40516507625579834
101948.0,1360.24755859375,0.4142948389053345
101976.0,1360.2879638671875,0.4183225631713867
102007.0,1360.25341796875,0.41195032000541687
102037.0,1360.244384765625,0.4045473039150238
102068.0,1360.17333984375,0.4370294511318207
102098.0,1360.28076171875,0.4444844126701355
102129.0,1360.2646484375,0.4653325080871582
102160.0,1360.2803955078125,0.42595142126083374
102190.0,1360.254150390625,0.40344202518463135
102221.0,1360.234619140625,0.39598962664604187
102251.0,1360.2562255859375,0.41037267446517944
102282.0,1360.2796630859375,0.4105083644390106
102313.0,1360.25341796875,0.39710021018981934
102341.0,1360.23681640625,0.40463414788246155
102372.0,1360.266845703125,0.39987537264823914
102402.0,1360.30322265625,0.4084567725658417
102433.0,1360.2899169921875,0.40116846561431885
102463.0,1360.2994384765625,0.42646393179893494
102494.0,1360.281494140625,0.43941619992256165
102525.0,1360.3267822265625,0.45413535833358765
102555.0,1360.2591552734375,0.43789857625961304
102586.0,1360.232421875,0.42839565873146057
102616.0,1360.346923828125,0.41932258009910583
102647.0,1360.367919921875,0.4500073492527008
102678.0,1360.43701171875,0.4828386604785919
102706.0,1360.486083984375,0.4539394676685333
102737.0,1360.4927978515625,0.5045457482337952
102767.0,1360.6192626953125,0.5759083032608032
102798.0,1360.6427001953125,0.5954400300979614
102828.0,1360.4833984375,0.6307362914085388
102859.0,1360.716064453125,0.5645796656608582
102890.0,1360.3262939453125,0.6516026854515076
102920.0,1360.6561279296875,0.5953925251960754
102951.0,1360.5863037109375,0.5798571705818176
102981.0,1360.63623046875,0.5512993335723877
103012.0,1360.5941162109375,0.680717945098877
103043.0,1360.204345703125,0.7563543319702148
103072.0,1360.7109375,0.610011875629425
103103.0,1360.7349853515625,0.6698532700538635
103133.0,1360.510986328125,0.7549667954444885
103164.0,1360.85986328125,0.7167527675628662
103194.0,1360.319091796875,0.7830431461334229
103225.0,1360.69873046875,0.7688091397285461
103256.0,1360.7841796875,0.671063244342804
103286.0,1360.7332763671875,0.6581977605819702
103317.0,1360.69189453125,0.6499613523483276
103347.0,1360.9189453125,0.6833576560020447
103378.0,1360.638671875,0.7017613053321838
103409.0,1360.5999755859375,0.6885374784469604
103437.0,1360.8594970703125,0.6761751174926758
103468.0,1360.9462890625,0.7538526058197021
103498.0,1361.138671875,0.774643063545227
103529.0,1360.9627685546875,0.7971776723861694
103559.0,1360.937744140625,0.8228804469108582
103590.0,1360.723388671875,0.956479012966156
103621.0,1360.686767578125,0.8211100697517395
103651.0,1360.900390625,0.7936784029006958
103682.0,1360.84765625,0.7649261355400085
103712.0,1360.536376953125,0.8393104076385498
103743.0,1361.0428466796875,0.8505523204803467
103774.0,1360.9786376953125,0.8062857985496521
103802.0,1361.1512451171875,0.6559460163116455
103833.0,1360.6944580078125,0.7789537310600281
103863.0,1360.8272705078125,0.8359832167625427
103894.0,1360.89501953125,0.8792214393615723
103924.0,1360.990234375,0.8687198162078857
103955.0,1360.9149169921875,0.7389261722564697
103986.0,1361.149658203125,0.6584962606430054
104016.0,1360.697998046875,0.699379563331604
104047.0,1361.0303955078125,0.6226302981376648
104077.0,1360.7982177734375,0.6582247018814087
104108.0,1360.8583984375,0.6632272005081177
104139.0,1360.999755859375,0.6851179599761963
104167.0,1360.8524169921875,0.686988353729248
104198.0,1360.9053955078125,0.691899299621582
104228.0,1360.9093017578125,0.658428966999054
104259.0,1360.732177734375,0.6857037544250488
104289.0,1361.0404052734375,0.587385892868042
104320.0,1360.48095703125,0.6977258920669556
104351.0,1360.714599609375,0.6202732920646667
104381.0,1360.44384765625,0.6648271083831787
104412.0,1360.789794921875,0.6043030619621277
104442.0,1360.7337646484375,0.6645619869232178
104473.0,1360.8736572265625,0.5184857249259949
104504.0,1360.5604248046875,0.5852653384208679
104533.0,1360.6917724609375,0.5462357997894287
104564.0,1360.661865234375,0.5211371183395386
104594.0,1360.62109375,0.4637519121170044
104625.0,1360.376220703125,0.5554524660110474
104655.0,1360.625732421875,0.5301939249038696
104686.0,1360.58984375,0.4771403968334198
104717.0,1360.2071533203125,0.5992980599403381
104747.0,1360.6282958984375,0.49260151386260986
104778.0,1360.5389404296875,0.5322197079658508
104808.0,1360.5628662109375,0.5489118695259094
104839.0,1360.1385498046875,0.6311246752738953
104870.0,1360.3031005859375,0.5760762691497803
104898.0,1360.5648193359375,0.5287387371063232
104929.0,1360.6319580078125,0.5119770765304565
104959.0,1360.36572265625,0.48016759753227234
104990.0,1360.4510498046875,0.43823468685150146
105020.0,1360.6107177734375,0.4719565808773041
105051.0,1360.4737548828125,0.5021376013755798
105082.0,1360.4342041015625,0.5650298595428467
105112.0,1360.580810546875,0.44955974817276
105143.0,1360.46630859375,0.412781685590744
105173.0,1360.285400390625,0.5278535485267639
105204.0,1360.58056640625,0.5247952342033386
105235.0,1360.434326171875,0.5386164784431458
105263.0,1360.3232421875,0.5303232073783875
105294.0,1360.457275390625,0.44586679339408875
105324.0,1360.490234375,0.47070977091789246
105355.0,1360.5357666015625,0.4455183744430542
105385.0,1360.4454345703125,0.42436572909355164
105416.0,1360.3507080078125,0.5094903707504272
105447.0,1360.153564453125,0.5501881241798401
105477.0,1360.3316650390625,0.5411388278007507
105508.0,1360.469970703125,0.5033547878265381
105538.0,1360.3956298828125,0.45310911536216736
105569.0,1360.3751220703125,0.45536503195762634
105600.0,1360.386474609375,0.42007970809936523
105628.0,1360.2850341796875,0.44963404536247253
105659.0,1360.3892822265625,0.44410237669944763
105689.0,1360.3961181640625,0.42226535081863403
105720.0,1360.3438720703125,0.4535548686981201
105750.0,1360.3406982421875,0.4422668516635895
105781.0,1360.30126953125,0.3924703598022461
105812.0,1360.2806396484375,0.39830395579338074
105842.0,1360.3013916015625,0.4134715795516968
105873.0,1360.3455810546875,0.40976235270500183
105903.0,1360.37744140625,0.422137975692749
105934.0,1360.3507080078125,0.41852760314941406
105965.0,1360.3330078125,0.4255252182483673
105993.0,1360.300048828125,0.4187171459197998
106024.0,1360.388916015625,0.42806875705718994
106054.0,1360.325439453125,0.4398098289966583
106085.0,1360.345458984375,0.42606833577156067
106115.0,1360.3365478515625,0.4085176885128021
106146.0,1360.3118896484375,0.3942108452320099
106177.0,1360.33544921875,0.4009784162044525
106207.0,1360.2791748046875,0.4136614501476288
106238.0,1360.2919921875,0.3896087408065796
106268.0,1360.2469482421875,0.3758869767189026
106299.0,1360.2347412109375,0.3720027804374695
106330.0,1360.248046875,0.3733444809913635
106358.0,1360.267822265625,0.3766675591468811
106389.0,1360.254150390625,0.36815768480300903
106419.0,1360.1697998046875,0.4005548655986786
106450.0,1360.305419921875,0.38455837965011597
106480.0,1360.2694091796875,0.36352843046188354
106511.0,1360.2476806640625,0.35630324482917786
106542.0,1360.24658203125,0.3535543382167816
106572.0,1360.2703857421875,0.35859212279319763
106603.0,1360.2911376953125,0.3674740195274353
106633.0,1360.2774658203125,0.3519752025604248
106664.0,1360.230712890625,0.3692876696586609
106695.0,1360.275634765625,0.34700748324394226
106723.0,1360.21435546875,0.3741345703601837
106754.0,1360.2769775390625,0.34256118535995483
106784.0,1360.276123046875,0.3482367694377899
106815.0,1360.2926025390625,0.34196844696998596
106845.0,1360.2789306640625,0.3361883759498596
106876.0,1360.2906494140625,0.3368730843067169
106907.0,1360.3277587890625,0.3563213348388672
106937.0,1360.336181640625,0.37891802191734314
106968.0,1360.2904052734375,0.36167654395103455
106998.0,1360.32080078125,0.3338838815689087
107029.0,1360.3863525390625,0.3512825667858124
107060.0,1360.481201171875,0.3880094885826111
107088.0,1360.432373046875,0.3866354823112488
107119.0,1360.4361572265625,0.4229243993759155
107149.0,1360.54052734375,0.38457542657852173
107180.0,1360.51513671875,0.3876301050186157
107210.0,1360.5140380859375,0.41973334550857544
107241.0,1360.6068115234375,0.40407922863960266
107272.0,1360.533447265625,0.37171658873558044
107302.0,1360.1055908203125,0.50565105676651
107333.0,1360.3770751953125,0.5185163021087646
107363.0,1360.7442626953125,0.515892505645752
107394.0,1360.63232421875,0.4578409790992737
107425.0,1360.5311279296875,0.43615221977233887
107454.0,1360.730224609375,0.4690132141113281
107485.0,1360.4747314453125,0.5487885475158691
107515.0,1360.930419921875,0.48241016268730164
107546.0,1360.8062744140625,0.48211798071861267
107576.0,1360.7711181640625,0.5093886852264404
107607.0,1360.727783203125,0.5112980604171753
107638.0,1360.835693359375,0.4512630105018616
107668.0,1360.7471923828125,0.5281752347946167
107699.0,1360.899169921875,0.4954802095890045
107729.0,1360.85546875,0.5718315243721008
107760.0,1360.753662109375,0.6112186312675476
107791.0,1360.1973876953125,0.7424574494361877
107819.0,1360.287841796875,0.6045337915420532
107850.0,1360.7657470703125,0.4831835925579071
107880.0,1360.673583984375,0.5220643877983093
107911.0,1360.7291259765625,0.5355446934700012
107941.0,1360.396484375,0.6388800740242004
107972.0,1360.69091796875,0.6105956435203552
108003.0,1360.9234619140625,0.5649385452270508
108033.0,1360.0589599609375,0.7251489758491516
108064.0,1360.4617919921875,0.7580358982086182
108094.0,1360.92431640625,0.5843511819839478
108125.0,1360.6868896484375,0.5370341539382935
108156.0,1360.796142578125,0.4759501814842224
108184.0,1360.6546630859375,0.595188558101654
108215.0,1360.828857421875,0.5478698015213013
108245.0,1360.608642578125,0.5843415856361389
108276.0,1360.9520263671875,0.5766944289207458
108306.0,1360.8934326171875,0.7597693800926208
108337.0,1360.885986328125,0.5661979913711548
108368.0,1360.8675537109375,0.5280397534370422
108398.0,1360.754150390625,0.3978777825832367
108429.0,1360.6148681640625,0.48536190390586853
108459.0,1360.6793212890625,0.6102774739265442
108490.0,1360.85595703125,0.6776939630508423
108521.0,1360.2353515625,0.8398637771606445
108549.0,1360.974853515625,0.6186240315437317
108580.0,1360.7664794921875,0.5462371110916138
108610.0,1360.611328125,0.4971165060997009
108641.0,1360.353515625,0.5241305828094482
108671.0,1360.4854736328125,0.5380780696868896
108702.0,1360.857421875,0.5809400677680969
108733.0,1360.6861572265625,0.6996456980705261
108763.0,1360.7413330078125,0.6647802591323853
108794.0,1360.66748046875,0.6222204566001892
108824.0,1360.5306396484375,0.5918284058570862
108855.0,1360.8203125,0.5260924100875854
108886.0,1360.87890625,0.4900583028793335
108915.0,1360.8809814453125,0.48594942688941956
108946.0,1360.7982177734375,0.5783884525299072
108976.0,1360.92236328125,0.553600549697876
109007.0,1360.720458984375,0.5755414962768555
109037.0,1360.912109375,0.5219060182571411
109068.0,1360.23046875,0.71973717212677
109099.0,1360.3297119140625,0.7342944741249084
109129.0,1360.833740234375,0.522977888584137
109160.0,1360.5308837890625,0.5633395910263062
109190.0,1360.6776123046875,0.543732762336731
109221.0,1360.4150390625,0.6470564603805542
109252.0,1360.6644287109375,0.5850591659545898
109280.0,1360.5338134765625,0.6226314902305603
109311.0,1360.62646484375,0.5265273451805115
109341.0,1360.528564453125,0.5056953430175781
109372.0,1360.584716796875,0.46263498067855835
109402.0,1360.44921875,0.5116834044456482
109433.0,1360.737548828125,0.4665120840072632
109464.0,1360.517333984375,0.5366706252098083
109494.0,1360.63720703125,0.6122363209724426
109525.0,1360.680908203125,0.6195951700210571
109555.0,1360.6480712890625,0.6137426495552063
109586.0,1360.67529296875,0.5216189026832581
109617.0,1360.3621826171875,0.5173317790031433
109645.0,1360.5006103515625,0.44978925585746765
109676.0,1360.5067138671875,0.40580418705940247
109706.0,1360.4434814453125,0.4568732976913452
109737.0,1360.49609375,0.4082385301589966
109767.0,1360.417724609375,0.4196266829967499
109798.0,1360.4210205078125,0.41762015223503113
109829.0,1360.4478759765625,0.46249449253082275
109859.0,1360.3839111328125,0.4947054982185364
109890.0,1360.4368896484375,0.38687118887901306
109920.0,1360.3553466796875,0.37053143978118896
109951.0,1360.3387451171875,0.3675815463066101
109982.0,1360.35302734375,0.37841758131980896
110010.0,1360.405517578125,0.38909226655960083
110041.0,1360.4320068359375,0.43191415071487427
110071.0,1360.447998046875,0.3982623517513275
110102.0,1360.366455078125,0.3646848201751709
110132.0,1360.3524169921875,0.35882991552352905
110163.0,1360.3389892578125,0.35796263813972473
110194.0,1360.3067626953125,0.3567749559879303
110224.0,1360.3101806640625,0.34801024198532104
110255.0,1360.30029296875,0.35407495498657227
110285.0,1360.304931640625,0.3430699110031128
110316.0,1360.280517578125,0.33329927921295166
110347.0,1360.2850341796875,0.33263298869132996
110376.0,1360.2984619140625,0.3470801115036011
110407.0,1360.281982421875,0.3447650969028473
110437.0,1360.323974609375,0.341262549161911
110468.0,1360.322509765625,0.3506406843662262
110498.0,1360.3216552734375,0.3353554904460907
110529.0,1360.3160400390625,0.32974329590797424
110560.0,1360.3509521484375,0.3466351330280304
110590.0,1360.3011474609375,0.3372769355773926
110621.0,1360.3060302734375,0.3237360119819641
110651.0,1360.2913818359375,0.33930519223213196
110682.0,1360.3238525390625,0.3259357810020447
110713.0,1360.322265625,0.3266420066356659
110741.0,1360.3031005859375,0.3165014088153839
110772.0,1360.2991943359375,0.31518155336380005
110802.0,1360.2862548828125,0.3102034032344818
110833.0,1360.287353515625,0.30893856287002563
110863.0,1360.302978515625,0.3127713203430176
110894.0,1360.2938232421875,0.30733680725097656
110925.0,1360.3038330078125,0.30856478214263916
110955.0,1360.3236083984375,0.31411173939704895
110986.0,1360.32080078125,0.3090473711490631
111016.0,1360.3203125,0.3123505115509033
111047.0,1360.3433837890625,0.31288617849349976
111078.0,1360.3428955078125,0.3121718764305115
111106.0,1360.3779296875,0.3187059164047241
111137.0,1360.3323974609375,0.3692956566810608
111167.0,1360.43212890625,0.335024893283844
111198.0,1360.3585205078125,0.3456532061100006
111228.0,1360.408935546875,0.3266345262527466
111259.0,1360.3062744140625,0.3581816554069519
111290.0,1360.37255859375,0.37951645255088806
111320.0,1360.504638671875,0.3438194692134857
111351.0,1360.5404052734375,0.3815685510635376
111381.0,1360.6148681640625,0.42215296626091003
111412.0,1360.6925048828125,0.4364031255245209
111443.0,1360.637939453125,0.4946093261241913
111471.0,1360.8663330078125,0.49624231457710266
111502.0,1360.4952392578125,0.5380970239639282
111532.0,1360.7225341796875,0.48712584376335144
111563.0,1360.6114501953125,0.573634147644043
111593.0,1360.6290283203125,0.6235833764076233
111624.0,1360.732177734375,0.598298192024231
111655.0,1360.7513427734375,0.5507344007492065
111685.0,1360.73486328125,0.5172359943389893
111716.0,1360.9136962890625,0.4953126907348633
111746.0,1360.9130859375,0.48032698035240173
111777.0,1360.948974609375,0.5350744128227234
111808.0,1360.97119140625,0.5771737694740295
111837.0,1360.83251953125,0.6017934679985046
111868.0,1360.9888916015625,0.6002318859100342
111898.0,1360.8946533203125,0.6618518829345703
111929.0,1360.8363037109375,0.6370317339897156
111959.0,1361.015869140625,0.5637503862380981
111990.0,1361.05126953125,0.5047508478164673
112021.0,1361.0264892578125,0.5184266567230225
112051.0,1360.8680419921875,0.5622650980949402
112082.0,1361.0572509765625,0.584696352481842
112112.0,1361.0191650390625,0.5815258622169495
112143.0,1361.022705078125,0.6658245921134949
112174.0,1360.7587890625,0.7126721739768982
112202.0,1361.1195068359375,0.7010847330093384
112233.0,1361.1673583984375,0.6620616316795349
112263.0,1361.0970458984375,0.7955340147018433
112294.0,1361.33251953125,0.8729299306869507
112324.0,1361.4248046875,0.8802382946014404
112355.0,1360.9503173828125,1.0665897130966187
112386.0,1361.30859375,0.8930339813232422
112416.0,1361.2900390625,0.6881716847419739
112447.0,1361.3248291015625,0.7266072034835815
112477.0,1360.9930419921875,0.9358386993408203
112508.0,1361.0462646484375,0.8119795322418213
112539.0,1361.2041015625,0.6484147906303406
112567.0,1361.1666259765625,0.6471251845359802
112598.0,1361.1488037109375,0.6733273267745972
112628.0,1361.1927490234375,0.6641971468925476
112659.0,1361.2891845703125,0.6139296293258667
112689.0,1361.1685791015625,0.7612460851669312
112720.0,1360.901123046875,0.792471706867218
112751.0,1361.170166015625,0.6673968434333801
112781.0,1361.030029296875,0.7117034792900085
112812.0,1361.0938720703125,0.6912320852279663
112842.0,1360.8206787109375,0.628340482711792
112873.0,1360.9061279296875,0.554109513759613
112904.0,1360.627685546875,0.6719701290130615
112932.0,1360.7254638671875,0.6399258971214294
112963.0,1360.929931640625,0.5796170830726624
112993.0,1360.6546630859375,0.7405050992965698
113024.0,1360.9185791015625,0.8291274905204773
113054.0,1361.276611328125,0.6807422637939453
113085.0,1360.809326171875,0.7063722610473633
113116.0,1360.811767578125,0.6212146282196045
113146.0,1360.8275146484375,0.5663343071937561
113177.0,1360.6514892578125,0.5379062294960022
113207.0,1360.9061279296875,0.48448753356933594
113238.0,1360.323486328125,0.5782387852668762
113269.0,1360.90966796875,0.5390132665634155
113298.0,1360.3443603515625,0.6175501942634583
113329.0,1360.71826171875,0.43438467383384705
113359.0,1360.9012451171875,0.46918919682502747
113390.0,1360.788330078125,0.49755778908729553
113420.0,1360.7161865234375,0.45671144127845764
113451.0,1360.725341796875,0.4020029902458191
113482.0,1360.4200439453125,0.47565871477127075
113512.0,1360.7154541015625,0.5001993179321289
113543.0,1360.5609130859375,0.4658130705356598
113573.0,1360.643310546875,0.4475627839565277
113604.0,1360.6015625,0.4417552947998047
113635.0,1360.6607666015625,0.41731029748916626
113663.0,1360.622802734375,0.42460840940475464
113694.0,1360.6737060546875,0.43463656306266785
113724.0,1360.43310546875,0.42168813943862915
113755.0,1360.6400146484375,0.4323522448539734
113785.0,1360.580322265625,0.4628487527370453
113816.0,1360.560302734375,0.38141974806785583
113847.0,1360.4979248046875,0.3651154935359955
113877.0,1360.4754638671875,0.36362728476524353
113908.0,1360.3570556640625,0.3799000382423401
113938.0,1360.40234375,0.37312671542167664
113969.0,1360.604736328125,0.3327624797821045
114000.0,1360.46826171875,0.3912171423435211
114028.0,1360.1798095703125,0.5165647268295288
114059.0,1360.6309814453125,0.33302000164985657
114089.0,1360.4442138671875,0.30761513113975525
114120.0,1360.490234375,0.28625911474227905
114150.0,1360.4296875,0.30149105191230774
114181.0,1360.4273681640625,0.28184762597084045
114212.0,1360.4429931640625,0.2807163894176483
114242.0,1360.4757080078125,0.28134509921073914
114273.0,1360.43701171875,0.2974061071872711
114303.0,1360.27392578125,0.3473834693431854
114334.0,1360.44091796875,0.27365800738334656
114365.0,1360.4012451171875,0.2530040144920349
114393.0,1360.393798828125,0.2540765404701233
114424.0,1360.43310546875,0.2647472321987152
114454.0,1360.4266357421875,0.25742363929748535
114485.0,1360.4193115234375,0.2733096778392792
114515.0,1360.4210205078125,0.2561981678009033
114546.0,1360.429443359375,0.2507726550102234
114577.0,1360.4735107421875,0.28844624757766724
114607.0,1360.5155029296875,0.2930874228477478
114638.0,1360.466552734375,0.2780299186706543
114668.0,1360.4276123046875,0.2512306272983551
114699.0,1360.385498046875,0.23529742658138275
114730.0,1360.3592529296875,0.24672865867614746
114759.0,1360.414306640625,0.24425464868545532
114790.0,1360.431884765625,0.2787502408027649
114820.0,1360.5908203125,0.3205653131008148
114851.0,1360.53564453125,0.34897640347480774
114881.0,1360.6461181640625,0.3629833161830902
114912.0,1360.595703125,0.357953816652298
114943.0,1360.5416259765625,0.35109952092170715
114973.0,1360.558349609375,0.3582550585269928
115004.0,1360.3946533203125,0.34787777066230774
115034.0,1360.577880859375,0.30482399463653564
115065.0,1360.5634765625,0.2689822316169739
115096.0,1360.5614013671875,0.3332211673259735
115124.0,1360.6141357421875,0.3204971253871918
115155.0,1360.8858642578125,0.37950751185417175
115185.0,1360.7540283203125,0.44855254888534546
115216.0,1360.905517578125,0.4584624767303467
115246.0,1360.8922119140625,0.42843741178512573
115277.0,1360.880126953125,0.4177974462509155
115308.0,1361.1258544921875,0.5159446001052856
115338.0,1360.847900390625,0.5910243988037109
115369.0,1360.596923828125,0.5867427587509155
115399.0,1360.008544921875,0.8718199133872986
115430.0,1360.400634765625,0.7470404505729675
115461.0,1360.6044921875,0.6494989395141602
115489.0,1360.7406005859375,0.5754473805427551
115520.0,1361.123291015625,0.44655171036720276
115550.0,1360.8162841796875,0.5476360321044922
115581.0,1360.821533203125,0.5886098742485046
115611.0,1360.9241943359375,0.5108062624931335
115642.0,1360.9866943359375,0.5026205778121948
115673.0,1360.764404296875,0.552140474319458
115703.0,1360.7799072265625,0.5847639441490173
115734.0,1361.171142578125,0.5189688801765442
115764.0,1360.8922119140625,0.6315084099769592
115795.0,1360.6728515625,0.6733430027961731
115826.0,1361.17578125,0.6954108476638794
115854.0,1361.438232421875,0.6016493439674377
115885.0,1361.208984375,0.6754177808761597
115915.0,1361.284423828125,0.6047525405883789
